"Food_Web","Mode","Species","Rank","Strain"
"Weddell","in","Sagitta_marri",7,0.000544838032892947
"Weddell","in","Pseudosagitta_maxima",7,0.000492111719481234
"Weddell","in","Salpa_gerlachei",7,0.00178667053820625
"Weddell","in","Ihlea_racovitzai",7,0.00178667053820625
"Weddell","in","Fulmarus_glacialoides",7,0.0140806001544792
"Weddell","in","Thalassoica_antarctica",7,0.0133843227908534
"Weddell","in","Halobaena_caerulea",7,0.023402199322927
"Weddell","in","Daption_capense",7,0.0165976398366825
"Weddell","in","Pagodroma_nivea",7,0.00666199289950946
"Weddell","in","Aphrodroma_brevirostris",7,0.00659177300072872
"Weddell","in","Macronectes_halli",7,0.00139157775502983
"Weddell","in","Macronectes_giganteus",7,0.0358102114574346
"Weddell","in","Procellaria_aequinoctialis",7,0.000978494552799466
"Weddell","in","Oceanites_oceanicus",7,0.00181151967097628
"Weddell","in","Sterna_vittata",7,2.10350117444821e-05
"Weddell","in","Sterna_paradisaea",7,0.00124006483299555
"Weddell","in","Pachyptila_desolata",7,0.141466048054753
"Weddell","in","Aptenodytes_forsteri",7,0.0131703087275381
"Weddell","in","Pygoscelis_adeliae",7,0.000770826186334722
"Weddell","in","Lobodon_carcinophagus",7,0.104421711694447
"Weddell","in","Hydrurga_leptonyx",7,0.0263304813199714
"Weddell","in","Arctocephalus_gazella",7,0.020110303256948
"Weddell","in","Mirounga_leonina",7,0.0177545408713149
"Weddell","in","Ommatophoca_rossii",7,0.0177545408713149
"Weddell","in","Leptonychotes_weddellii",7,0.0192282174510885
"Weddell","in","Balaenoptera_musculus",7,0.152780830766478
"Weddell","in","Balaenoptera_physalus",7,0.152780830766478
"Weddell","in","Balaenoptera_acutorostrata",7,0.0628675987982906
"Weddell","in","Physeter_macrocephalus",7,0.0847964431755405
"Weddell","in","Megaptera_novaeangliae",7,0.000542619721047923
"Weddell","in","Orcinus_orca",7,0.0358639962853706
"Weddell","in","Lagenorhynchus_cruciger",7,0.0847964431755241
"Weddell","in","Tursiops_truncatus",7,0.0847964431755241
"Weddell","out","Amphidinium_hadai",8,0.00279577071523406
"Weddell","out","Actinocyclus_actinochilus",8,0.000805871282148508
"Weddell","out","Actinocyclus_spiritus",8,0.000805871282148554
"Weddell","out","Adenocystis_utricularis",8,0.000805871282148446
"Weddell","out","Azpeitia_tabularis",8,0.000805871282148732
"Weddell","out","Banquisia_belgicae",8,0.000805871282148404
"Weddell","out","Chaetoceros_bulbosum",8,0.00080587128214847
"Weddell","out","Chaetoceros_concavicornis",8,0.000805871282148768
"Weddell","out","Chaetoceros_criophilum",8,0.000805871282148556
"Weddell","out","Chaetoceros_dichaeta",8,0.000805871282148686
"Weddell","out","Chaetoceros_flexuosum",8,0.000805871282148618
"Weddell","out","Chaetoceros_neglectum",8,0.00080587128214874
"Weddell","out","Chaetoceros_pelagicus",8,0.000805871282148704
"Weddell","out","Chaetoceros_socialis",8,0.000805871282148506
"Weddell","out","Corethron_criophilum",8,0.000805871282148552
"Weddell","out","Coscinodiscus_oculoides",8,0.000805871282148531
"Weddell","out","Cylindrotheca_closterium",8,0.000805871282148543
"Weddell","out","Eucampica_antarctica",8,0.000805871282148704
"Weddell","out","Fragilariopsis_curta",8,0.000805871282148704
"Weddell","out","Fragilariopsis_cylindrus",8,0.000805871282148704
"Weddell","out","Fragilariopsis_kerguelensis",8,0.000805871282148704
"Weddell","out","Fragilariopsis_linearis",8,0.000805871282148704
"Weddell","out","Fragilariopsis_nana",8,0.000805871282148704
"Weddell","out","Fragilariopsis_obliquecostata",8,0.000805871282148704
"Weddell","out","Fragilariopsis_pseudonana",8,0.000805871282148704
"Weddell","out","Fragilariopsis_rhombica",8,0.000805871282148704
"Weddell","out","Fragilariopsis_ritscheri",8,0.000805871282148704
"Weddell","out","Fragilariopsis_separanda",8,0.000805871282148704
"Weddell","out","Fragilariopsis_sublinearis",8,0.000805871282148704
"Weddell","out","Fragilariopsis_vanheurckii",8,0.000805871282148704
"Weddell","out","Manguinea_fusiformis",8,0.000805871282148704
"Weddell","out","Manguinea_rigida",8,0.000805871282148704
"Weddell","out","Navicula_glaciei",8,0.000805871282148704
"Weddell","out","Navicula_schefterae",8,0.000805871282148704
"Weddell","out","Nitzschia_kerguelensis",8,0.000805871282148704
"Weddell","out","Nitzschia_lecointei",8,0.000805871282148704
"Weddell","out","Nitzschia_neglecta",8,0.000805871282148704
"Weddell","out","Odontella_weissfloggii",8,0.000805871282148704
"Weddell","out","Porosira_glacialis",8,0.000805871282148704
"Weddell","out","Porosira_pseudodenticulata",8,0.000805871282148704
"Weddell","out","Proboscia_alata",8,0.000805871282148704
"Weddell","out","Proboscia_inermi",8,0.000805871282148704
"Weddell","out","Proboscia_truncata",8,0.000805871282148704
"Weddell","out","Pseudo-Nitzschia_heimii",8,0.000805871282148704
"Weddell","out","Pseudo-Nitzschia_liniola",8,0.000805871282148704
"Weddell","out","Pseudo-Nitzschia_prolongatoides",8,0.000805871282148704
"Weddell","out","Pseudo-Nitzschia_subcurvata",8,0.000805871282148704
"Weddell","out","Rhizosolenia_antennata",8,0.000805871282148704
"Weddell","out","Stellarima_microtrias",8,0.000805871282148704
"Weddell","out","Thalassiosira_antarctica",8,0.000805871282148704
"Weddell","out","Thalassiosira_australis",8,0.000805871282148704
"Weddell","out","Thalassiosira_frenguelliopsis",8,0.000805871282148704
"Weddell","out","Thalassiosira_gracilis",8,0.000805871282148704
"Weddell","out","Thalassiosira_gracilis_expecta",8,0.000805871282148704
"Weddell","out","Thalassiosira_gravida",8,0.000805871282148704
"Weddell","out","Thalassiosira_lentiginosa",8,0.000805871282148704
"Weddell","out","Thalassiosira_ritscheri",8,0.000805871282148704
"Weddell","out","Thalassiosira_trifulta",8,0.000805871282148704
"Weddell","out","Thalassiosira_tumida",8,0.000805871282148704
"Weddell","out","Trichotoxon_reinboldii",8,0.000805871282148704
"Weddell","out","489",8,1.26687619946394
"Weddell","out","490",8,0.0186031038534867
"Weddell","out","Dictyocha_speculum",8,0.00232342080824792
"Weddell","out","Phaeocystis_antarctica",8,0.00232342080824792
"Weddell","out","Silicioflagellate",8,0.00232342080824792
"Weddell","out","Bodo_saltans",8,0.00232342080824792
"Weddell","out","Gyrodinium_lachryama",8,0.0026147011762187
"Weddell","out","Parvicorbucula_socialis",8,0.00213639523346044
"Weddell","out","Cassidulinoides_parkerianus",8,0.00479478311708665
"Weddell","out","Cibicides_refulgens",8,0.0048490532987884
"Weddell","out","Globocassidulina_crassa",8,0.0048490532987884
"Weddell","out","Lenticulina_antarctica",8,0.00485782050223542
"Weddell","out","Neogloboquadriana_pachyderma",8,0.00531926658844418
"Weddell","out","Euphausia_crystallorophias",8,0.216173242547782
"Weddell","out","Euphausia_frigida",8,0.257808085605554
"Weddell","out","Rhincalanus_gigas",8,0.0851974274887253
"Weddell","out","Calanus_propinquus",8,0.0961947364621108
"Weddell","out","Calanoides_acutus",8,0.0963043318800001
"Weddell","out","Metridia_gerlachei",8,0.0991180611611176
"Weddell","out","Paraeuchaeta_antarctica",8,0.0898438589771181
"Weddell","out","Clione_limacina",8,0.114310354212952
"Weddell","out","Clione_antarctica",8,0.10656724077663
"Weddell","out","Clio_pyramidata",8,0.102003650778949
"Weddell","out","Limacina_helicina_antarctica",8,0.102048605235533
"Weddell","out","Thysanoessa_macrura",8,0.285665532389481
"Weddell","out","Rhodalia_miranda",8,0.0130678021782317
"Weddell","out","Atolla_wyvillei",8,0.0130678021782317
"Weddell","out","Dimophyes_arctica",8,0.0130678021782317
"Weddell","out","Diphyes_antarctica",8,0.0130678021782317
"Weddell","out","Bargmannia",8,0.138021849354215
"Weddell","out","Euphausia_superba",8,0.851506928739711
"Weddell","out","Ampelisca_richardsoni",8,0.00347810914925252
"Weddell","out","Abyssorchomene_rossi",8,0.11362997142346
"Weddell","out","Pelagobia_longicirrata",8,0.209419789093985
"Weddell","out","Rhynchonereella_bongraini",8,0.00522938009612145
"Weddell","out","Laetmonice_producta",8,0.189079216846254
"Weddell","out","Harmothoe_spinosa",8,0.661404680875178
"Weddell","out","Harmothoe_crosetensis",8,0.438189007616533
"Weddell","out","Harmotoe_hartmanae",8,0.438189007616533
"Weddell","out","Polyeunoa_laevis",8,0.0659638662678638
"Weddell","out","Barrukia_cristata",8,0.184907762779012
"Weddell","out","Eulagisca_gigantea",8,0.245138538655635
"Weddell","out","Eunoe_spica",8,0.356730580630955
"Weddell","out","Eunoe_hartmanae",8,0.106690453918695
"Weddell","out","Eunoe_spica_spicoides",8,1.07624234318039
"Weddell","out","Vanadis_antarctica",8,0.0886561105516877
"Weddell","out","Pista_spinifera",8,0.0914402230293827
"Weddell","out","Phyllocomus_crocea",8,0.0914402230293827
"Weddell","out","Terebella_ehlersi",8,0.0914402230293827
"Weddell","out","Eucranta_mollis",8,0.0912929359022495
"Weddell","out","Cinachyra_antarctica",8,0.00395728856182694
"Weddell","out","Cinachyra_barbata",8,0.00403913181064003
"Weddell","out","Bathydorus_spinosus",8,0.00403913181064003
"Weddell","out","Iophon_radiatus",8,0.00403913181064003
"Weddell","out","Kirkpatrickia_variolosa",8,0.00575359089600458
"Weddell","out","Rossella_racovitzae",8,0.00656412536146407
"Weddell","out","Stylocordyla_borealis",8,0.00403913181063922
"Weddell","out","Homaxinella_balfourensis",8,0.00600877194685951
"Weddell","out","Scolymastra_joubini",8,0.00453112376190335
"Weddell","out","Latrunculia_apicalis",8,0.00403913181064023
"Weddell","out","Latrunculia_brevis",8,0.00403913181064023
"Weddell","out","Tetilla_leptoderma",8,0.00713024991146883
"Weddell","out","Haliclona_dancoi",8,0.00629930704589719
"Weddell","out","Mycale_acerata",8,0.004531123761903
"Weddell","out","Rossella_antarctica",8,0.00403913181064052
"Weddell","out","Rossella_tarenja",8,0.00403913181064052
"Weddell","out","Haliclona_tenella",8,0.00629930704589839
"Weddell","out","Clathria_pauper",8,0.0040391318106404
"Weddell","out","Calyx_arcuarius",8,0.00453112376190213
"Weddell","out","Isodyctia_toxophila",8,0.00403913181064081
"Weddell","out","Isodyctia_cavicornuta",8,0.00403913181064081
"Weddell","out","Isodyctia_steifera",8,0.00453112376190334
"Weddell","out","Axociella_nidificata",8,0.00403913181063959
"Weddell","out","Rossella_nuda",8,0.00477838068356659
"Weddell","out","Tentorium_papillatum",8,0.00403913181064084
"Weddell","out","Tentorium_semisuberites",8,0.00403913181064084
"Weddell","out","Tedania_oxeata",8,0.00403913181064084
"Weddell","out","Tedania_tantulata",8,0.00403913181064084
"Weddell","out","Tedania_vanhoeffeni",8,0.00403913181064084
"Weddell","out","Phorbas_areolatus",8,0.00403913181064084
"Weddell","out","Phorbas_glaberrima",8,0.00403913181064084
"Weddell","out","Polymastia_invaginata",8,0.00453112376190349
"Weddell","out","Polymastia_isidis",8,0.00403913181064039
"Weddell","out","Anoxycalyx_joubini",8,0.00657141578929826
"Weddell","out","Abyssorchomene_plebs",8,0.00785630065145785
"Weddell","out","Abyssorchomene_nodimanus",8,0.344598177839784
"Weddell","out","Mesothuria_lactea",8,0.255406078248442
"Weddell","out","Achlyonice_violaecuspidata",8,0.255406078248442
"Weddell","out","Bathyplotes_gourdoni",8,0.255406078248442
"Weddell","out","Bathyplotes_bongraini",8,0.255406078248442
"Weddell","out","Scotoplanes_globosa",8,0.255406078248442
"Weddell","out","Molpadia_musculus",8,0.255406078248442
"Weddell","out","Ypsilocucumis_turricata",8,0.255406078248442
"Weddell","out","Psolidium_incertum",8,0.255406078248442
"Weddell","out","Trachythyone_parva",8,0.255406078248442
"Weddell","out","Laetmogone_wyvillethompsoni",8,0.255406078248442
"Weddell","out","Pseudostichopus_mollis",8,0.255406078248442
"Weddell","out","Pseudostichopus_villosus",8,0.255406078248442
"Weddell","out","Elpidia_glacialis",8,0.255406078248442
"Weddell","out","Chiridota_weddellensis",8,0.255406078248442
"Weddell","out","Ekmocucumis_steineni",8,0.251708503423761
"Weddell","out","Ekmocucumis_turqueti",8,0.251708503423761
"Weddell","out","Abyssocucumis_liouvillei",8,0.251708503423761
"Weddell","out","Psolus_dubiosus",8,0.251708503423761
"Weddell","out","Psolus_charcoti",8,0.251708503423761
"Weddell","out","Psolus_antarcticus",8,0.251708503423761
"Weddell","out","Echinopsolus_acanthocola",8,0.251708503423761
"Weddell","out","Ekmocucumis_turqueti_turqueti",8,0.251708503423761
"Weddell","out","Taeniogyrus_contortus",8,0.302350095184016
"Weddell","out","Pareledone_charcoti",8,0.0311654851067108
"Weddell","out","Pareledone_antarctica",8,0.0223981009067613
"Weddell","out","Artedidraco_orianae",8,0.00589626293240041
"Weddell","out","Artedidraco_loennbergi",8,0.115389245441108
"Weddell","out","Artedidraco_skottsbergi",8,0.0317516189066539
"Weddell","out","Dolloidraco_longedorsalis",8,0.100682575628467
"Weddell","out","Pogonophryne_marmorata",8,0.00855666902951999
"Weddell","out","Pogonophryne_phyllopogon",8,0.0142993369561859
"Weddell","out","Pogonophryne_permitini",8,0.00869714240919578
"Weddell","out","Pogonophryne_scotti",8,0.00869714240919578
"Weddell","out","Pogonophryne_barsukovi",8,0.00869714240919578
"Weddell","out","Cygnodraco_mawsoni",8,0.0110338347489314
"Weddell","out","Gerlachea_australis",8,0.0117780715621276
"Weddell","out","Gymnodraco_acuticeps",8,0.00840992505320678
"Weddell","out","Prionodraco_evansii",8,0.00810990094226433
"Weddell","out","Racovitzia_glacialis",8,0.00907175259537844
"Weddell","out","Chaenodraco_wilsoni",8,0.0115105741267619
"Weddell","out","Chionodraco_hamatus",8,0.045092806477215
"Weddell","out","Chionodraco_myersi",8,0.0540831143653794
"Weddell","out","Cryodraco_antarcticus",8,0.0115741754929814
"Weddell","out","Dacodraco_hunteri",8,0.102403676319984
"Weddell","out","Pagetopsis_maculatus",8,0.0540831143653793
"Weddell","out","Aethotaxis_mitopteryx",8,0.0222586174269316
"Weddell","out","Dissostichus_mawsoni",8,0.0147609076345716
"Weddell","out","Trematomus_eulepidotus",8,0.0090604682222124
"Weddell","out","Trematomus_lepidorhinus",8,0.141000853283682
"Weddell","out","Trematomus_loennbergii",8,0.0496178852377754
"Weddell","out","Trematomus_nicolai",8,0.20555257242456
"Weddell","out","Trematomus_pennellii",8,0.0496364638425302
"Weddell","out","Trematomus_scotti",8,0.0654251676381462
"Weddell","out","Pleuragramma_antarcticum",8,0.700741535204906
"Weddell","out","Notothenia_marmorata",8,0.0346323716737951
"Weddell","out","Notothenia_coriiceps",8,0.0408535823355216
"Weddell","out","Trematomus_bernacchii",8,0.0854166444249404
"Weddell","out","Trematomus_hansoni",8,0.0475261551504255
"Weddell","out","Macrourus_holotrachys",8,0.00994926322883144
"Weddell","out","Macrourus_whitsoni",8,0.026482534093331
"Weddell","out","Electrona_antarctica",8,0.01991512523701
"Weddell","out","Harpagifer_antarcticus",8,0.0569669809251379
"Weddell","out","Bathylagus_antarcticus",8,0.28760132689772
"Weddell","out","Notolepis_coatsi",8,0.287088999937038
"Weddell","out","Gymnoscopelus_braueri",8,0.124912195566462
"Weddell","out","Gymnoscopelus_opisthopterus",8,0.122404621006096
"Weddell","out","Gymnoscopelus_nicholsi",8,0.159266654350782
"Weddell","out","Protomyctophum_bolini",8,0.304169136447437
"Weddell","out","Pagetopsis_macropterus",8,0.0101094475620273
"Weddell","out","Muraenolepis_marmoratus",8,0.00660312892217486
"Weddell","out","Muraenolepis_microps",8,0.0144740680898125
"Weddell","out","Eusirus_antarcticus",8,0.00234451337597475
"Weddell","out","Eusirus_perdentatus",8,0.0549027089656039
"Weddell","out","Alexandrella_mixta",8,0.0053771670214088
"Weddell","out","Tryphosella_murrayi",8,0.0142553045816848
"Weddell","out","Waldeckia_obesa",8,1.11788143379164
"Weddell","out","Parschisturella_ceruviata",8,0.00265474754539556
"Weddell","out","Paramoera_walkeri",8,0.00553647586040722
"Weddell","out","Epimeriella_walkeri",8,0.538490129448289
"Weddell","out","Cyllopus_lucasii",8,0.108250986460945
"Weddell","out","Hyperiella_dilatata",8,0.00830394034262757
"Weddell","out","Vibilia_antarctica",8,0.06650486730902
"Weddell","out","Vibilia_stebbingi",8,0.0604550135901744
"Weddell","out","Hyperia_macrocephala",8,0.00314765162295347
"Weddell","out","Epimeria_similis",8,0.00857445590959853
"Weddell","out","Epimeria_robusta",8,0.0120444933960498
"Weddell","out","Epimeria_macrodonta",8,1.52236469209945
"Weddell","out","Epimeria_rubrieques",8,0.0184082408384811
"Weddell","out","Epimeria_georgiana",8,0.00630225092935287
"Weddell","out","Melphidippa_antarctica",8,0.936294590109312
"Weddell","out","Oediceroides_emarginatus",8,0.0156232062276176
"Weddell","out","Oediceroides_calmani",8,0.0156232062276176
"Weddell","out","Maxilliphimedia_longipes",8,0.00611102690389631
"Weddell","out","Gnathiphimedia_mandibularis",8,0.0137754608668008
"Weddell","out","Echiniphimedia_hodgsoni",8,0.00598877528205951
"Weddell","out","Iphimediella__cyclogena",8,0.591866913149842
"Weddell","out","Paraceradocus_gibber",8,0.0151896204977838
"Weddell","out","Liljeborgia_georgiana",8,0.0435478952953282
"Weddell","out","Momoculodes_scabriculosus",8,0.002183241125735
"Weddell","out","Uristes_gigas",8,0.0583938508937845
"Weddell","out","Eurythenes_gryllus",8,1.22438701346054
"Weddell","out","Bathypanoploea_schellenbergi",8,0.703528543054338
"Weddell","out","Pseudorchomene_coatsi",8,0.00218324112573478
"Weddell","out","Heterophoxus_videns",8,0.0251111366025297
"Weddell","out","Haplocheira_plumosa",8,0.00349280520043614
"Weddell","out","Oradarea_edentata",8,0.00398346584222692
"Weddell","out","Djerboa_furcipes",8,0.00446401889636468
"Weddell","out","Rhachotropis_antarctica",8,0.0265704068753476
"Weddell","out","Themisto_gaudichaudii",8,0.0199192831487248
"Weddell","out","Primno_macropa",8,0.0199192831487248
"Weddell","out","Ophioperla_koehleri",8,0.0213605260052956
"Weddell","out","Ophionotus_victoriae",8,0.0674583424015554
"Weddell","out","Ophioceres_incipiens",8,0.0280609345815264
"Weddell","out","Ophiurolepis_brevirima",8,0.0603189517800257
"Weddell","out","Ophiurolepis_gelida",8,0.159669507004142
"Weddell","out","Ophiosparte_gigas",8,0.102741659412871
"Weddell","out","Ophioperla_ludwigi",8,0.0904952930212081
"Weddell","out","Ophiacantha_antarctica",8,0.0179750904482488
"Weddell","out","Astrotoma_agassizii",8,0.56422778146037
"Weddell","out","Astrochlamys_bruneus",8,0.0334247224616957
"Weddell","out","Gorgonocephalus_chiliensis",8,0.0208677431781791
"Weddell","out","Eucopia_australis",8,0.0273766028870517
"Weddell","out","Euchaetomera_antarcticus",8,0.0273766028870517
"Weddell","out","Antarctomysis_maxima",8,0.0273766028870517
"Weddell","out","Ceratoserolis_meridionalis",8,0.0600945413358691
"Weddell","out","Frontoserolis_bouvieri",8,0.0600945413358691
"Weddell","out","Natatolana_obtusata",8,0.00887461215697464
"Weddell","out","Natatolana_oculata",8,0.00846380322354596
"Weddell","out","Natatolana_meridionalis",8,0.00794194969733321
"Weddell","out","Munna_globicauda",8,0.00846380322354713
"Weddell","out","Serolella_bouveri",8,0.0600945413358622
"Weddell","out","Serolis_polita",8,0.0600945413358622
"Weddell","out","Gnathia_calva",8,0.011868169128383
"Weddell","out","Austrosignum_grande",8,0.0092539587609459
"Weddell","out","Aega_antarctica",8,0.00846380322354573
"Weddell","out","Arcturidae",8,0.00846380322354573
"Weddell","out","Silicularia_rosea",8,0.0201443844047001
"Weddell","out","Tubularia_ralphii",8,0.0378752281232267
"Weddell","out","Oswaldella_antarctica",8,0.0202912962597031
"Weddell","out","Monocaulus_parvula",8,0.0312663593294297
"Weddell","out","Primnoisis_antarctica",8,0.0193098739634266
"Weddell","out","Gersemia_antarctica",8,0.0323779058175659
"Weddell","out","Clavularia_frankiliana",8,0.0296299472871646
"Weddell","out","Primnoella",8,0.0337715446979984
"Weddell","out","Ainigmaptilon_antarcticus",8,0.0337715446979984
"Weddell","out","Armadillogorgia_cyathella",8,0.0337715446979984
"Weddell","out","Alcyonium_antarcticum",8,0.0332195679078137
"Weddell","out","Anthomastus_bathyproctus",8,0.0325028628502366
"Weddell","out","Conchoecia_hettacra",8,0.196192759737096
"Weddell","out","Alacia_hettacra",8,0.100342631529242
"Weddell","out","Alacia_belgicae",8,0.100342631529242
"Weddell","out","Metaconchoecia_isocheira",8,0.100342631529242
"Weddell","out","Boroecia_antipoda",8,0.100342631529242
"Weddell","out","Conchoecia_antipoda",8,0.144363959730759
"Weddell","out","Eukrohnia_hamata",8,0.018585260104009
"Weddell","out","Solmundella_bitentaculata",8,0.00052694627084962
"Weddell","out","Dipulmaris_antarctica",8,0.000407654402290712
"Weddell","out","Desmonema_glaciale",8,0.000905856641753934
"Weddell","out","Periphylla_periphylla",8,0.000905856641753934
"Weddell","out","Salpa_thompsoni",8,0.0195514630346097
"Weddell","out","Pentanymphon_antarcticum",8,0.0491460839743056
"Weddell","out","Ammothea_carolinensis",8,0.0530218060486419
"Weddell","out","Colossendeis_scotti",8,0.0530218060486419
"Weddell","out","Nymphon_gracillimum",8,0.0530218060486419
"Weddell","out","Flustra_angusta",8,0.0712834651128293
"Weddell","out","Camptoplites_tricornis",8,0.0712834651128293
"Weddell","out","Nematoflustra_flagellata",8,0.0712834651128293
"Weddell","out","Austroflustra_vulgaris",8,0.0712834651128293
"Weddell","out","Melicerita_obliqua",8,0.0712834651128293
"Weddell","out","Systenopora_contracta",8,0.0712834651128293
"Weddell","out","Flustra_antarctica",8,0.0712834651128293
"Weddell","out","Fasciculiporoides_ramosa",8,0.0712834651128293
"Weddell","out","Reteporella_hippocrepis",8,0.0712834651128293
"Weddell","out","Lageneschara_lyrulata",8,0.0712834651128293
"Weddell","out","Isoschizoporella_tricuspis",8,0.0712834651128293
"Weddell","out","Caulastraea_curvata",8,0.0712834651128293
"Weddell","out","Chondriovelum_adeliense",8,0.0712834651128293
"Weddell","out","Bostrychopora_dentata",8,0.0712834651128293
"Weddell","out","Liothyrella_uva",8,9.05114447940887e-05
"Weddell","out","Magellania_joubini",8,9.05114447940887e-05
"Weddell","out","Magellania_fragilis",8,9.05114447940887e-05
"Weddell","out","Crania_lecointei",8,9.05114447940887e-05
"Weddell","out","Compsothyris_racovitzae",8,9.05114447940887e-05
"Weddell","out","Liothyrella_uva_antarctica",8,9.05114447940887e-05
"Weddell","out","Glyptonotus_antarcticus",8,0.359279594789612
"Weddell","out","Nototanais_antarcticus",8,0.00256904556838364
"Weddell","out","Peraeospinosus_pushkini",8,0.00782787211777531
"Weddell","out","Nototanais_dimorphus",8,0.00238078970239968
"Weddell","out","Notocrangon_antarcticus",8,0.193868196614384
"Weddell","out","Notaeolidia_gigas",8,0.0575280629546732
"Weddell","out","Austrodoris_kerguelenensis",8,0.0579593838794141
"Weddell","out","Trophon_longstaffi",8,0.0602807323512834
"Weddell","out","Tritonia_antarctica",8,0.0578485249597588
"Weddell","out","Aegires_albus",8,0.0629296637120892
"Weddell","out","Bathydoris_clavigera",8,0.0527885748258663
"Weddell","out","Tritoniella_belli",8,0.0638237974449612
"Weddell","out","Harpovoluta_charcoti",8,0.106812107013993
"Weddell","out","Puncturella_conica",8,0.0676373297713031
"Weddell","out","Neobuccinum_eatoni",8,0.0503472727944801
"Weddell","out","Marseniopsis_mollis",8,0.0578210823222726
"Weddell","out","Marseniopsis_conica",8,0.0578210823222726
"Weddell","out","Parmaphorella_mawsoni",8,0.058946424028499
"Weddell","out","Amauropsis_rossiana",8,0.0589806477522355
"Weddell","out","Newnesia_antarctica",8,0.0621497963794058
"Weddell","out","Falsimargarita_gemma",8,0.0621497963794058
"Weddell","out","Marginella_ealesa",8,0.0621497963794058
"Weddell","out","Pontiothauma_ergata",8,0.10719439789855
"Weddell","out","Probuccinum_tenuistriatum",8,0.10719439789855
"Weddell","out","Nacella_concinna",8,0.0192150434522821
"Weddell","out","Yolida_eightsi",8,0.0231463129778335
"Weddell","out","Chorismus_antarcticus",8,0.177865005808557
"Weddell","out","Nematocarcinus_lanceopes",8,0.00547901069922009
"Weddell","out","Acodontaster_conspicuus",8,0.00316426681602611
"Weddell","out","Acodontaster_capitatus",8,0.00316426681602611
"Weddell","out","Acodontaster_hodgsoni",8,0.00316426681602611
"Weddell","out","Bathybiaster_loripes",8,0.0915045189857775
"Weddell","out","Cuenotaster_involutus",8,0.00337406811874148
"Weddell","out","Diplasterias_brucei",8,0.0463161456308201
"Weddell","out","Luidiaster_gerlachei",8,0.00957007837019425
"Weddell","out","Labidiaster_annulatus",8,0.316733305962827
"Weddell","out","Lophaster_gaini",8,0.00409831257962223
"Weddell","out","Notasterias_armata",8,0.00409831257962223
"Weddell","out","Solaster_dawsoni",8,0.049502511975422
"Weddell","out","Odontaster_meridionalis",8,0.00672750649987966
"Weddell","out","Odontaster_validus",8,0.362559596354878
"Weddell","out","Kampylaster_incurvatus",8,0.00327628921606055
"Weddell","out","Cycethra_verrucosa_mawsoni",8,0.00327628921606055
"Weddell","out","Notasterias_stylophora",8,0.00409831257962169
"Weddell","out","Notioceramus_anomalus",8,0.0032762892160597
"Weddell","out","Perknaster_sladeni",8,0.0032762892160597
"Weddell","out","Pteraster_affinis_aculeatus",8,0.00409831257962279
"Weddell","out","Perknaster_densus",8,0.00327628921606058
"Weddell","out","Perknaster_fuscus_antarcticus",8,0.00376385964062118
"Weddell","out","Macroptychaster_accrescens",8,0.085981425302808
"Weddell","out","Lysasterias_perrieri",8,0.0172121251368098
"Weddell","out","Psilaster_charcoti",8,0.1284534727832
"Weddell","out","Porania_antarctica",8,0.00363002333983754
"Weddell","out","Porania_antarctica_glabra",8,0.00363002333983754
"Weddell","out","Sterechinus_neumayeri",8,0.0182419705561342
"Weddell","out","Sterechinus_antarcticus",8,0.0176278335696496
"Weddell","out","491",8,0.111569263854906
"Weddell","out","Eudorella_splendida",8,0.00160707142563318
"Weddell","out","Vaunthompsonia_indermis",8,0.00160707142563318
"Weddell","out","Camylaspis_maculata",8,0.00142096358615425
"Weddell","out","Diastylis_mawsoni",8,0.000764847883337351
"Weddell","out","Ekleptostylis_debroyeri",8,0.000764847883337351
"Weddell","out","Beroe_cucumis",8,0.00238634254006362
"Weddell","out","Lyrocteis_flavopallidus",8,0.0162054483422394
"Weddell","out","Callianira_antarctica",8,0.00993233514070452
"Weddell","out","Pachycara_brachycephalum",8,0.00946420934418451
"Weddell","out","Cyclocardia_astartoides",8,0.0049527301691678
"Weddell","out","Laternula_elliptica",8,0.0232797784814236
"Weddell","out","Limopsis_lillei",8,0.0204951101033088
"Weddell","out","Limopsis_marionensis",8,0.0204951101033088
"Weddell","out","Lissarca_notorcadensis",8,0.0262474508814699
"Weddell","out","Propeleda_longicaudata",8,0.0204960122673953
"Weddell","out","Promachocrinus_kerguelensis",8,0.00097679610744224
"Weddell","out","Anthometra_adriani",8,0.000879388041757825
"Weddell","out","492",8,0.325244072100451
"Weddell","out","Molgula_pedunculata",8,0.00100138918570598
"Weddell","out","Ascidia_challengeri",8,0.00100138918570598
"Weddell","out","Corella_eumyota",8,0.00100138918570598
"Weddell","out","Aplidium_vastum",8,0.00100138918570598
"Weddell","out","Synoicum_adareanum",8,0.00100138918570598
"Weddell","out","Cnemidocarpa_verrucosa",8,0.00103341944224723
"Weddell","out","Sycozoa_sigillinoides",8,0.00100138918570525
"Weddell","out","Pyura_bouvetensis",8,0.00100138918570525
"Weddell","out","Pyura_discoveryi",8,0.00100138918570525
"Weddell","out","Pyura_setosa",8,0.00100138918570525
"Weddell","out","Pyura_tunicata",8,0.00100138918570525
"Weddell","out","Ctenocidaris_gigantea",8,0.0179522840055532
"Weddell","out","Ctenocidaris_spinosa",8,0.0189195473153817
"Weddell","out","Notocidaris_mortenseni",8,0.0177731634537519
"Weddell","out","Abatus_curvidens",8,0.000184388324173686
