"","Food_Web","Mode","Species","Rank","Strain"
"11492","Serengeti_Baskerville","out","eriochloa_fatmensis",14,0.00042108402616307
"11493","Serengeti_Baskerville","out","kyllinga_nervosa",14,0.00042108402616307
"11494","Serengeti_Baskerville","out","pellaea_calomelanos",14,0.00042108402616307
"11495","Serengeti_Baskerville","out","sporobolus_pellucidus",14,0.00042108402616307
"11496","Serengeti_Baskerville","out","sporobolus_stapfianus",14,0.00042108402616307
"11497","Serengeti_Baskerville","out","hyperthelia_dissoluta",14,0.00111622205053917
"11498","Serengeti_Baskerville","out","chloris_roxburghiana",14,0.0321654719658284
"11499","Serengeti_Baskerville","out","lonchocarpus_eriocalyx",14,0.00538045075335239
"11500","Serengeti_Baskerville","out","setaria_pallidefusca",14,0.00538045075335239
"11501","Serengeti_Baskerville","out","setaria_sphacelata",14,0.00538045075335239
"11502","Serengeti_Baskerville","in","Acinonyx_jubatus",14,0.0370872305196359
"11503","Serengeti_Baskerville","in","Aepyceros_melampus",14,5.54121769791287
"11504","Serengeti_Baskerville","in","Connochaetes_taurinus",14,0.61689599157514
"11505","Serengeti_Baskerville","in","Nanger_granti",14,0.756067577305719
"11506","Serengeti_Baskerville","in","Eudorcas_thomsonii",14,0.623029221221755
"11507","Serengeti_Baskerville","in","Madoqua_kirkii",14,6.38811205926504
"11508","Serengeti_Baskerville","in","Ourebia_ourebi",14,0.1877225959186
"11509","Serengeti_Baskerville","in","Phacochoerus_africanus",14,5.17683931795908
"11510","Serengeti_Baskerville","in","Redunca_redunca",14,0.0311781841938167
"11511","Serengeti_Baskerville","in","Canis_aureus",14,0.00720796320147199
"11512","Serengeti_Baskerville","in","Equus_quagga",14,5.06658033106657
"11513","Serengeti_Baskerville","in","Canis_mesomelas",14,0.000187692575032719
"11514","Serengeti_Baskerville","in","Caracal_caracal",14,0.00242261531793613
"11515","Serengeti_Baskerville","in","Pedetes_capensis",14,1.80826480700032
"11516","Serengeti_Baskerville","in","Procavia_capensis",14,5.59354230746034
"11517","Serengeti_Baskerville","in","Rhabdomys_pumilio",14,0.428593349575379
"11518","Serengeti_Baskerville","in","Crocuta_crocuta",14,0.0630431317202635
"11519","Serengeti_Baskerville","in","Alcelaphus_buselaphus",14,0.2102863360867
"11520","Serengeti_Baskerville","in","Damaliscus_korrigum",14,5.41831157258352
"11521","Serengeti_Baskerville","in","Kobus_ellipsiprymnus",14,5.24462678262888
"11522","Serengeti_Baskerville","in","Leptailurus_serval",14,0.000142456748517204
"11523","Serengeti_Baskerville","in","Lycaon_pictus",14,0.0636863420271856
"11524","Serengeti_Baskerville","in","Tragelaphus_scriptus",14,0.0966314584078134
"11525","Serengeti_Baskerville","in","Panthera_leo",14,0.154382944357474
"11526","Serengeti_Baskerville","in","Giraffa_camelopardalis",14,5.59116676472453
"11527","Serengeti_Baskerville","in","Syncerus_caffer",14,0.49856562407609
"11528","Serengeti_Baskerville","in","Taurotragus_oryx",14,5.47841261841102
"11529","Serengeti_Baskerville","in","Panthera_pardus",14,0.268901986855972
"11530","Serengeti_Baskerville","in","Heterohyrax_brucei",14,5.8238305163058
"11531","Serengeti_Baskerville","in","Papio_anubis",14,5.81501952742097
"11532","Serengeti_Baskerville","in","acacia_senegal",14,0.00518567425429634
"11533","Serengeti_Baskerville","in","vachellia_tortilis",14,0.0251899032523998
"11534","Serengeti_Baskerville","in","andropogon_greenwayi",14,0.0800053394491536
"11535","Serengeti_Baskerville","in","aristida_spp.",14,0.132922224188679
"11536","Serengeti_Baskerville","in","brachiaria_semiundulata",14,0.0353091823425262
"11537","Serengeti_Baskerville","in","chloris_gayana",14,0.125963058068451
"11538","Serengeti_Baskerville","in","combretum_molle",14,0.012769255832835
"11539","Serengeti_Baskerville","in","croton_macrostachyus",14,0.0231021603581158
"11540","Serengeti_Baskerville","in","cynodon_dactylon",14,4.54599238801042
"11541","Serengeti_Baskerville","in","grewia_bicolor",14,0.191590232813794
"11542","Serengeti_Baskerville","in","harpachne_schimperi",14,4.63547875774953
"11543","Serengeti_Baskerville","in","hibiscus_spp.",14,0.0360345508316802
"11544","Serengeti_Baskerville","in","hyparrhenia_filipendula",14,4.53868729394686
"11545","Serengeti_Baskerville","in","hyparrhenia_rufa",14,0.0128218682980723
"11546","Serengeti_Baskerville","in","indigofera_hochstetteri",14,0.0300161794260008
"11547","Serengeti_Baskerville","in","panicum_maximum",14,0.128247251807549
"11548","Serengeti_Baskerville","in","pennisetum_mezianum",14,0.0177097155306641
"11549","Serengeti_Baskerville","in","sida_spp.",14,0.0207372076934115
"11550","Serengeti_Baskerville","in","solanum_incanum",14,0.0140239456751434
"11551","Serengeti_Baskerville","in","sporobolus_festivus",14,0.00338046028788771
"11552","Serengeti_Baskerville","in","sporobolus_ioclados",14,4.56506907432454
"11553","Serengeti_Baskerville","in","sporobolus_pyramidalis",14,0.121039080263652
"11554","Serengeti_Baskerville","in","themeda_triandra",14,0.171512815911885
"11555","Serengeti_Baskerville","in","bothriochloa_insculpta",14,0.0922367507724565
"11556","Serengeti_Baskerville","in","digitaria_macroblephara",14,0.0389067830551357
"11557","Serengeti_Baskerville","in","digitaria_abyssinica",14,0.0139173738789547
"11558","Serengeti_Baskerville","in","dinebra_retroflexa",14,0.00792041547802769
"11559","Serengeti_Baskerville","in","eustachys_paspaloides",14,0.0269634910404046
"11560","Serengeti_Baskerville","in","heteropogon_contortus",14,4.31026763395737
"11561","Serengeti_Baskerville","in","panicum_coloratum",14,4.60168106503103
"11562","Serengeti_Baskerville","in","sporobolus_spicatus",14,0.0136443642743697
"11563","Serengeti_Baskerville","in","digitaria_diagonalis",14,4.33573288936643
"11564","Serengeti_Baskerville","in","eragrostis_cilianensis",14,0.198621756971095
"11565","Serengeti_Baskerville","in","eragrostis_tenuifolia",14,0.0162708915720961
"11566","Serengeti_Baskerville","in","microchloa_kunthii",14,0.0149485427502677
"11567","Serengeti_Baskerville","in","psilolemma_jaegeri",14,0.0170375136038276
"11568","Serengeti_Baskerville","in","balanites_aegyptiacus",14,0.0197205392577994
"11569","Serengeti_Baskerville","in","duosperma_kilimandscharicum",14,0.0279694204091251
"11570","Serengeti_Baskerville","in","pennisetum_stramineum",14,0.0482461000290897
"11571","Serengeti_Baskerville","in","sporobolus_fimbriatus",14,0.0096568243513294
"11572","Serengeti_Baskerville","in","acacia_robusta",14,0.0101129620371811
"11573","Serengeti_Baskerville","in","vachellia_seyal",14,0.00820853132600612
"11574","Serengeti_Baskerville","in","commiphora_trothae",14,0.0171242706278228
"11575","Serengeti_Baskerville","in","cordia_ovalis",14,0.00369322153974635
"11576","Serengeti_Baskerville","in","grewia_arborea",14,0.00385798204159536
"11577","Serengeti_Baskerville","in","grewia_trichocarpa",14,0.00369322153974712
"11578","Serengeti_Baskerville","in","hibiscus_lunariifolius",14,0.00369322153974712
"11579","Serengeti_Baskerville","in","maerua_cafra",14,0.00369322153974712
"11580","Serengeti_Baskerville","in","olea_spp.",14,0.00488328751984294
"11581","Serengeti_Baskerville","in","pavetta_assimilis",14,0.00385798204159563
"11582","Serengeti_Baskerville","in","phyllanthus_sepialis",14,0.00385798204159563
"11583","Serengeti_Baskerville","in","abutilon_spp.",14,0.000610164578341466
"11584","Serengeti_Baskerville","in","acalypha_fruticosa",14,0.00483253925862548
"11585","Serengeti_Baskerville","in","albizia_harveyi",14,0.00127927369657572
"11586","Serengeti_Baskerville","in","albuca_spp.",14,0.000336216260036649
"11587","Serengeti_Baskerville","in","allophylus_rubifolius",14,0.00111160603198699
"11588","Serengeti_Baskerville","in","aloe_macrosiphon",14,0.000826894011061175
"11589","Serengeti_Baskerville","in","aloe_secundiflora",14,0.000336216260036707
"11590","Serengeti_Baskerville","in","capparis_tomentosa",14,0.00483253925862603
"11591","Serengeti_Baskerville","in","cenchrus_ciliaris",14,0.000826894011061279
"11592","Serengeti_Baskerville","in","cissus_quadrangularis",14,0.000610164578341465
"11593","Serengeti_Baskerville","in","cissus_rotundifolia",14,0.00225281978129686
"11594","Serengeti_Baskerville","in","commelina_africana",14,0.00111160603198704
"11595","Serengeti_Baskerville","in","commiphora_merkeri",14,0.00140655587230336
"11596","Serengeti_Baskerville","in","commiphora_schimperi",14,0.000610164578341447
"11597","Serengeti_Baskerville","in","croton_dichogamus",14,0.00225281978129692
"11598","Serengeti_Baskerville","in","cyphostemma_spp.",14,0.000336216260036636
"11599","Serengeti_Baskerville","in","digitaria_velutina",14,0.00218267572311871
"11600","Serengeti_Baskerville","in","emilia_coccinea",14,0.000336216260036513
"11601","Serengeti_Baskerville","in","ficus_glumosa",14,0.00111160603198707
"11602","Serengeti_Baskerville","in","ficus_ingens",14,0.000610164578341462
"11603","Serengeti_Baskerville","in","ficus_thonningii",14,0.000584195880880871
"11604","Serengeti_Baskerville","in","heliotropium_steudneri",14,0.000584195880880871
"11605","Serengeti_Baskerville","in","hoslundia_opposita",14,0.000826894011061216
"11606","Serengeti_Baskerville","in","hypoestes_forskaolii",14,0.000336216260036651
"11607","Serengeti_Baskerville","in","indigofera_basiflora",14,0.00312213217061545
"11608","Serengeti_Baskerville","in","ipomoea_obscura",14,0.00127927369657566
"11609","Serengeti_Baskerville","in","jasminum_spp.",14,0.000336216260036711
"11610","Serengeti_Baskerville","in","kalanchoe_spp.",14,0.00185453179901504
"11611","Serengeti_Baskerville","in","kedrostis_foetidissima",14,0.0003362162600366
"11612","Serengeti_Baskerville","in","emilia_ukambensis",14,0.000584195880880828
"11613","Serengeti_Baskerville","in","ocimum_spp.",14,0.000826894011061211
"11614","Serengeti_Baskerville","in","pappea_capensis",14,0.000610164578341441
"11615","Serengeti_Baskerville","in","pavonia_patens",14,0.000336216260036632
"11616","Serengeti_Baskerville","in","pupalia_lappacea",14,0.000336216260036632
"11617","Serengeti_Baskerville","in","sclerocarya_birrea",14,0.00225281978129682
"11618","Serengeti_Baskerville","in","senna_didymobotrya",14,0.000336216260036755
"11619","Serengeti_Baskerville","in","sansevieria_ehrenbergii",14,0.00111160603198701
"11620","Serengeti_Baskerville","in","sansevieria_suffruticosa",14,0.00033621626003676
"11621","Serengeti_Baskerville","in","solanum_dennekense",14,0.000826894011061226
"11622","Serengeti_Baskerville","in","tricholaena_teneriffae",14,0.000584195880880828
"11623","Serengeti_Baskerville","in","turraea_fischeri",14,0.000336216260036695
"11624","Serengeti_Baskerville","in","ximenia_caffra",14,0.000610164578341503
"11625","Serengeti_Baskerville","in","ziziphus_spp.",14,0.00140655587230319
"11626","Serengeti_Baskerville","in","Hippopotamus_amphibius",14,4.96057536556073
"11627","Serengeti_Baskerville","in","panicum_repens",14,0.0117606074599289
"11628","Serengeti_Baskerville","in","andropogon_schirensis",14,0.0100064861184273
"11629","Serengeti_Baskerville","in","cymbopogon_caesius",14,0.0100064861184273
"11630","Serengeti_Baskerville","in","digitaria_ternata",14,4.4271598648074
"11631","Serengeti_Baskerville","in","phragmites_mauritianus",14,0.0100064861184261
"11632","Serengeti_Baskerville","in","typha_capensis",14,0.0100064861184261
"11633","Serengeti_Baskerville","in","Loxodonta_africana",14,6.09857331846057
"11634","Serengeti_Baskerville","in","blepharis_acanthodioides",14,0.0017902202176298
"11635","Serengeti_Baskerville","in","iboza_spp.",14,0.0017902202176298
"11636","Serengeti_Baskerville","in","rhoicissus_revoilii",14,0.0017902202176298
"11637","Serengeti_Baskerville","in","achyranthes_aspera",14,0.0014139143083237
"11638","Serengeti_Baskerville","in","boscia_augustifolia",14,0.000717217823173627
"11639","Serengeti_Baskerville","in","solanum_nigrum",14,0.00141391430832378
"11640","Serengeti_Baskerville","in","vachellia_xanthophloea",14,0.000882606963800093
"11641","Serengeti_Baskerville","in","crotalaria_spinosa",14,0.000882606963800093
"11642","Serengeti_Baskerville","in","digitaria_milanjiana",14,0.0111261222131934
"11643","Serengeti_Baskerville","in","echinochloa_haploclada",14,0.00602224616303735
"11644","Serengeti_Baskerville","in","euphorbia_candelabrum",14,0.000882606963800408
"11645","Serengeti_Baskerville","in","kigelia_africana",14,0.000882606963800408
"11646","Serengeti_Baskerville","in","panicum_deustum",14,0.0111261222131948
"11647","Serengeti_Baskerville","in","sorghum_versicolor",14,0.000882606963800211
"11648","Serengeti_Baskerville","in","chloris_pycnothrix",14,0.123279165980201
"11649","Serengeti_Baskerville","in","eragrostis_exasperata",14,0.188122300636057
"11650","Serengeti_Baskerville","in","cyperus_spp.",14,0.000345352338850243
"11651","Serengeti_Baskerville","in","diheteropogon_amplectens",14,0.000345352338850243
"11652","Serengeti_Baskerville","in","eragrostis_aspera",14,0.000345352338850243
"11653","Serengeti_Baskerville","in","eriochloa_fatmensis",14,0.000345352338850243
"11654","Serengeti_Baskerville","in","kyllinga_nervosa",14,0.000345352338850243
"11655","Serengeti_Baskerville","in","pellaea_calomelanos",14,0.000345352338850243
"11656","Serengeti_Baskerville","in","sporobolus_pellucidus",14,0.000345352338850243
"11657","Serengeti_Baskerville","in","sporobolus_stapfianus",14,0.000345352338850243
"11658","Serengeti_Baskerville","in","hyperthelia_dissoluta",14,0.000153181207945632
"11659","Serengeti_Baskerville","in","chloris_roxburghiana",14,0.0105191925901251
"11660","Serengeti_Baskerville","in","lonchocarpus_eriocalyx",14,0.00268822748730628
"11661","Serengeti_Baskerville","in","setaria_pallidefusca",14,0.00268822748730628
"11662","Serengeti_Baskerville","in","setaria_sphacelata",14,0.00268822748730628
"11663","Serengeti_Baskerville","out","Acinonyx_jubatus",15,4.65174598308312
"11664","Serengeti_Baskerville","out","Aepyceros_melampus",15,0.540078157203413
"11665","Serengeti_Baskerville","out","Connochaetes_taurinus",15,0.262107044779766
"11666","Serengeti_Baskerville","out","Nanger_granti",15,0.249292077442687
"11667","Serengeti_Baskerville","out","Eudorcas_thomsonii",15,0.346740083466576
"11668","Serengeti_Baskerville","out","Madoqua_kirkii",15,2.41989021113267
"11669","Serengeti_Baskerville","out","Ourebia_ourebi",15,0.100682997938934
"11670","Serengeti_Baskerville","out","Phacochoerus_africanus",15,0.765438533089542
"11671","Serengeti_Baskerville","out","Redunca_redunca",15,0.0103075874233057
"11672","Serengeti_Baskerville","out","Canis_aureus",15,0.0167637385191368
"11673","Serengeti_Baskerville","out","Equus_quagga",15,0.152077259163193
"11674","Serengeti_Baskerville","out","Canis_mesomelas",15,0.0553989710334923
"11675","Serengeti_Baskerville","out","Caracal_caracal",15,0.0321670130859707
"11676","Serengeti_Baskerville","out","Pedetes_capensis",15,0.78823030744427
"11677","Serengeti_Baskerville","out","Procavia_capensis",15,2.38203942880211
"11678","Serengeti_Baskerville","out","Rhabdomys_pumilio",15,0.349586782380662
"11679","Serengeti_Baskerville","out","Crocuta_crocuta",15,0.0431484627547604
"11680","Serengeti_Baskerville","out","Alcelaphus_buselaphus",15,0.0536889810827206
"11681","Serengeti_Baskerville","out","Damaliscus_korrigum",15,0.476594649016153
"11682","Serengeti_Baskerville","out","Kobus_ellipsiprymnus",15,2.37149256380099
"11683","Serengeti_Baskerville","out","Leptailurus_serval",15,0.0224830884683035
"11684","Serengeti_Baskerville","out","Lycaon_pictus",15,0.0250286404201028
"11685","Serengeti_Baskerville","out","Tragelaphus_scriptus",15,0.0498634263710847
"11686","Serengeti_Baskerville","out","Panthera_leo",15,0.0426677351511442
"11687","Serengeti_Baskerville","out","Giraffa_camelopardalis",15,1.99216778948259
"11688","Serengeti_Baskerville","out","Syncerus_caffer",15,0.148142129477601
"11689","Serengeti_Baskerville","out","Taurotragus_oryx",15,1.92279436098667
"11690","Serengeti_Baskerville","out","Panthera_pardus",15,3.18887346366009
"11691","Serengeti_Baskerville","out","Heterohyrax_brucei",15,2.55821242790111
"11692","Serengeti_Baskerville","out","Papio_anubis",15,2.14195991749265
"11693","Serengeti_Baskerville","out","acacia_senegal",15,0.0155358818112582
"11694","Serengeti_Baskerville","out","vachellia_tortilis",15,0.0567789325962312
"11695","Serengeti_Baskerville","out","andropogon_greenwayi",15,0.172136427724088
"11696","Serengeti_Baskerville","out","aristida_spp.",15,0.198291676453612
"11697","Serengeti_Baskerville","out","brachiaria_semiundulata",15,0.0765240197617988
"11698","Serengeti_Baskerville","out","chloris_gayana",15,0.274010039414063
"11699","Serengeti_Baskerville","out","combretum_molle",15,0.0328101710467122
"11700","Serengeti_Baskerville","out","croton_macrostachyus",15,0.0539772637013886
"11701","Serengeti_Baskerville","out","cynodon_dactylon",15,0.0953321898972489
"11702","Serengeti_Baskerville","out","grewia_bicolor",15,0.320886094352368
"11703","Serengeti_Baskerville","out","harpachne_schimperi",15,0.335193007965759
"11704","Serengeti_Baskerville","out","hibiscus_spp.",15,0.104786910930267
"11705","Serengeti_Baskerville","out","hyparrhenia_filipendula",15,0.249591742532632
"11706","Serengeti_Baskerville","out","hyparrhenia_rufa",15,0.0395141973873256
"11707","Serengeti_Baskerville","out","indigofera_hochstetteri",15,0.0650782762039366
"11708","Serengeti_Baskerville","out","panicum_maximum",15,0.349388503490389
"11709","Serengeti_Baskerville","out","pennisetum_mezianum",15,0.0418837549003007
"11710","Serengeti_Baskerville","out","sida_spp.",15,0.0505411061382247
"11711","Serengeti_Baskerville","out","solanum_incanum",15,0.0307697636238891
"11712","Serengeti_Baskerville","out","sporobolus_festivus",15,0.0104333315304116
"11713","Serengeti_Baskerville","out","sporobolus_ioclados",15,0.124589270974299
"11714","Serengeti_Baskerville","out","sporobolus_pyramidalis",15,0.220803972196407
"11715","Serengeti_Baskerville","out","themeda_triandra",15,0.311403966936881
"11716","Serengeti_Baskerville","out","bothriochloa_insculpta",15,0.195402158508762
"11717","Serengeti_Baskerville","out","digitaria_macroblephara",15,0.0773568834579793
"11718","Serengeti_Baskerville","out","digitaria_abyssinica",15,0.0317038134048485
"11719","Serengeti_Baskerville","out","dinebra_retroflexa",15,0.0227603515000453
"11720","Serengeti_Baskerville","out","eustachys_paspaloides",15,0.0553744427472693
"11721","Serengeti_Baskerville","out","heteropogon_contortus",15,0.75000675085923
"11722","Serengeti_Baskerville","out","panicum_coloratum",15,0.229466962057175
"11723","Serengeti_Baskerville","out","sporobolus_spicatus",15,0.0393200757432456
"11724","Serengeti_Baskerville","out","digitaria_diagonalis",15,0.258574670047008
"11725","Serengeti_Baskerville","out","eragrostis_cilianensis",15,0.310403259327189
"11726","Serengeti_Baskerville","out","eragrostis_tenuifolia",15,0.0573994188477777
"11727","Serengeti_Baskerville","out","microchloa_kunthii",15,0.034268033061472
"11728","Serengeti_Baskerville","out","psilolemma_jaegeri",15,0.0311477944731464
"11729","Serengeti_Baskerville","out","balanites_aegyptiacus",15,0.0439565753329041
"11730","Serengeti_Baskerville","out","duosperma_kilimandscharicum",15,0.0569602451495956
"11731","Serengeti_Baskerville","out","pennisetum_stramineum",15,0.0735678150348857
"11732","Serengeti_Baskerville","out","sporobolus_fimbriatus",15,0.0242067323856205
"11733","Serengeti_Baskerville","out","acacia_robusta",15,0.0172471461646199
"11734","Serengeti_Baskerville","out","vachellia_seyal",15,0.0127802433073246
"11735","Serengeti_Baskerville","out","commiphora_trothae",15,0.0250101471378231
"11736","Serengeti_Baskerville","out","cordia_ovalis",15,0.00576360094810953
"11737","Serengeti_Baskerville","out","grewia_arborea",15,0.00635103243945957
"11738","Serengeti_Baskerville","out","grewia_trichocarpa",15,0.00576360094810989
"11739","Serengeti_Baskerville","out","hibiscus_lunariifolius",15,0.00576360094810989
"11740","Serengeti_Baskerville","out","maerua_cafra",15,0.00576360094810989
"11741","Serengeti_Baskerville","out","olea_spp.",15,0.00821943323179375
"11742","Serengeti_Baskerville","out","pavetta_assimilis",15,0.00635103243946003
"11743","Serengeti_Baskerville","out","phyllanthus_sepialis",15,0.00635103243946003
"11744","Serengeti_Baskerville","out","abutilon_spp.",15,0.000789819754622056
"11745","Serengeti_Baskerville","out","acalypha_fruticosa",15,0.00673650627916245
"11746","Serengeti_Baskerville","out","albizia_harveyi",15,0.00189508327741858
"11747","Serengeti_Baskerville","out","albuca_spp.",15,0.000476825745487568
"11748","Serengeti_Baskerville","out","allophylus_rubifolius",15,0.00141875491512134
"11749","Serengeti_Baskerville","out","aloe_macrosiphon",15,0.00118455283697478
"11750","Serengeti_Baskerville","out","aloe_secundiflora",15,0.000476825745487681
"11751","Serengeti_Baskerville","out","capparis_tomentosa",15,0.00673650627916289
"11752","Serengeti_Baskerville","out","cenchrus_ciliaris",15,0.00118455283697471
"11753","Serengeti_Baskerville","out","cissus_quadrangularis",15,0.000789819754621943
"11754","Serengeti_Baskerville","out","cissus_rotundifolia",15,0.00329493103649802
"11755","Serengeti_Baskerville","out","commelina_africana",15,0.00141875491512138
"11756","Serengeti_Baskerville","out","commiphora_merkeri",15,0.00169025924140256
"11757","Serengeti_Baskerville","out","commiphora_schimperi",15,0.000789819754622029
"11758","Serengeti_Baskerville","out","croton_dichogamus",15,0.00329493103649803
"11759","Serengeti_Baskerville","out","cyphostemma_spp.",15,0.00047682574548769
"11760","Serengeti_Baskerville","out","digitaria_velutina",15,0.00323456662717665
"11761","Serengeti_Baskerville","out","emilia_coccinea",15,0.00047682574548751
"11762","Serengeti_Baskerville","out","ficus_glumosa",15,0.0014187549151214
"11763","Serengeti_Baskerville","out","ficus_ingens",15,0.000789819754621959
"11764","Serengeti_Baskerville","out","ficus_thonningii",15,0.000842111969020469
"11765","Serengeti_Baskerville","out","heliotropium_steudneri",15,0.000842111969020469
"11766","Serengeti_Baskerville","out","hoslundia_opposita",15,0.00118455283697485
"11767","Serengeti_Baskerville","out","hypoestes_forskaolii",15,0.000476825745487708
"11768","Serengeti_Baskerville","out","indigofera_basiflora",15,0.00381693273901226
"11769","Serengeti_Baskerville","out","ipomoea_obscura",15,0.0018950832774187
"11770","Serengeti_Baskerville","out","jasminum_spp.",15,0.00047682574548766
"11771","Serengeti_Baskerville","out","kalanchoe_spp.",15,0.0026866351324145
"11772","Serengeti_Baskerville","out","kedrostis_foetidissima",15,0.000476825745487619
"11773","Serengeti_Baskerville","out","emilia_ukambensis",15,0.000842111969020368
"11774","Serengeti_Baskerville","out","ocimum_spp.",15,0.00118455283697483
"11775","Serengeti_Baskerville","out","pappea_capensis",15,0.000789819754621983
"11776","Serengeti_Baskerville","out","pavonia_patens",15,0.000476825745487572
"11777","Serengeti_Baskerville","out","pupalia_lappacea",15,0.000476825745487572
"11778","Serengeti_Baskerville","out","sclerocarya_birrea",15,0.00329493103649793
"11779","Serengeti_Baskerville","out","senna_didymobotrya",15,0.000476825745487782
"11780","Serengeti_Baskerville","out","sansevieria_ehrenbergii",15,0.00141875491512127
"11781","Serengeti_Baskerville","out","sansevieria_suffruticosa",15,0.000476825745487757
"11782","Serengeti_Baskerville","out","solanum_dennekense",15,0.00118455283697474
"11783","Serengeti_Baskerville","out","tricholaena_teneriffae",15,0.000842111969020421
"11784","Serengeti_Baskerville","out","turraea_fischeri",15,0.000476825745487654
"11785","Serengeti_Baskerville","out","ximenia_caffra",15,0.000789819754621981
"11786","Serengeti_Baskerville","out","ziziphus_spp.",15,0.0016902592414023
"11787","Serengeti_Baskerville","out","Hippopotamus_amphibius",15,0.367624022940631
"11788","Serengeti_Baskerville","out","panicum_repens",15,0.0222150365495775
"11789","Serengeti_Baskerville","out","andropogon_schirensis",15,0.0179927544535468
"11790","Serengeti_Baskerville","out","cymbopogon_caesius",15,0.0179927544535468
"11791","Serengeti_Baskerville","out","digitaria_ternata",15,0.706471074199423
"11792","Serengeti_Baskerville","out","phragmites_mauritianus",15,0.0179927544535456
"11793","Serengeti_Baskerville","out","typha_capensis",15,0.0179927544535456
"11794","Serengeti_Baskerville","out","Loxodonta_africana",15,2.24768840464157
"11795","Serengeti_Baskerville","out","blepharis_acanthodioides",15,0.00276607937595999
"11796","Serengeti_Baskerville","out","iboza_spp.",15,0.00276607937595999
"11797","Serengeti_Baskerville","out","rhoicissus_revoilii",15,0.00276607937595999
"11798","Serengeti_Baskerville","out","achyranthes_aspera",15,0.00186115972352049
"11799","Serengeti_Baskerville","out","boscia_augustifolia",15,0.000952791948781404
"11800","Serengeti_Baskerville","out","solanum_nigrum",15,0.00186115972352034
"11801","Serengeti_Baskerville","out","vachellia_xanthophloea",15,0.00119309001765431
"11802","Serengeti_Baskerville","out","crotalaria_spinosa",15,0.00119309001765431
"11803","Serengeti_Baskerville","out","digitaria_milanjiana",15,0.0170297284832957
"11804","Serengeti_Baskerville","out","echinochloa_haploclada",15,0.0363155220376197
"11805","Serengeti_Baskerville","out","euphorbia_candelabrum",15,0.00119309001765456
"11806","Serengeti_Baskerville","out","kigelia_africana",15,0.00119309001765456
"11807","Serengeti_Baskerville","out","panicum_deustum",15,0.0170297284832975
"11808","Serengeti_Baskerville","out","sorghum_versicolor",15,0.00119309001765439
"11809","Serengeti_Baskerville","out","chloris_pycnothrix",15,0.174788426565315
"11810","Serengeti_Baskerville","out","eragrostis_exasperata",15,0.292249218282996
"11811","Serengeti_Baskerville","out","cyperus_spp.",15,0.000422019061123923
"11812","Serengeti_Baskerville","out","diheteropogon_amplectens",15,0.000422019061123923
"11813","Serengeti_Baskerville","out","eragrostis_aspera",15,0.000422019061123923
"11814","Serengeti_Baskerville","out","eriochloa_fatmensis",15,0.000422019061123923
"11815","Serengeti_Baskerville","out","kyllinga_nervosa",15,0.000422019061123923
"11816","Serengeti_Baskerville","out","pellaea_calomelanos",15,0.000422019061123923
"11817","Serengeti_Baskerville","out","sporobolus_pellucidus",15,0.000422019061123923
"11818","Serengeti_Baskerville","out","sporobolus_stapfianus",15,0.000422019061123923
"11819","Serengeti_Baskerville","out","hyperthelia_dissoluta",15,0.00111622610305288
"11820","Serengeti_Baskerville","out","chloris_roxburghiana",15,0.0321717783346309
"11821","Serengeti_Baskerville","out","lonchocarpus_eriocalyx",15,0.00538248289301365
"11822","Serengeti_Baskerville","out","setaria_pallidefusca",15,0.00538248289301365
"11823","Serengeti_Baskerville","out","setaria_sphacelata",15,0.00538248289301365
"11824","Serengeti_Baskerville","in","Acinonyx_jubatus",15,4.3913333941887
"11825","Serengeti_Baskerville","in","Aepyceros_melampus",15,1.29111293554963
"11826","Serengeti_Baskerville","in","Connochaetes_taurinus",15,0.637837845921172
"11827","Serengeti_Baskerville","in","Nanger_granti",15,0.777503733666937
"11828","Serengeti_Baskerville","in","Eudorcas_thomsonii",15,0.644286999345288
"11829","Serengeti_Baskerville","in","Madoqua_kirkii",15,6.13404841397767
"11830","Serengeti_Baskerville","in","Ourebia_ourebi",15,0.189217002459714
"11831","Serengeti_Baskerville","in","Phacochoerus_africanus",15,1.27431742358161
"11832","Serengeti_Baskerville","in","Redunca_redunca",15,0.0327596829281335
"11833","Serengeti_Baskerville","in","Canis_aureus",15,0.0698790241794541
"11834","Serengeti_Baskerville","in","Equus_quagga",15,0.601924306784792
"11835","Serengeti_Baskerville","in","Canis_mesomelas",15,0.0355831672218256
"11836","Serengeti_Baskerville","in","Caracal_caracal",15,0.213143803149056
"11837","Serengeti_Baskerville","in","Pedetes_capensis",15,1.90607494578008
"11838","Serengeti_Baskerville","in","Procavia_capensis",15,5.75955129449619
"11839","Serengeti_Baskerville","in","Rhabdomys_pumilio",15,0.531963144154005
"11840","Serengeti_Baskerville","in","Crocuta_crocuta",15,0.157197823759079
"11841","Serengeti_Baskerville","in","Alcelaphus_buselaphus",15,0.210564322120837
"11842","Serengeti_Baskerville","in","Damaliscus_korrigum",15,1.43920397061048
"11843","Serengeti_Baskerville","in","Kobus_ellipsiprymnus",15,4.50526049648859
"11844","Serengeti_Baskerville","in","Leptailurus_serval",15,0.0127786448844961
"11845","Serengeti_Baskerville","in","Lycaon_pictus",15,0.0761294658314938
"11846","Serengeti_Baskerville","in","Tragelaphus_scriptus",15,0.110792930761099
"11847","Serengeti_Baskerville","in","Panthera_leo",15,0.19323565324944
